Date,Posting_Hour,Post_Type,Followers,Likes,Comments,Shares,Saves,Profile Visits,Follows,From Home,From Hashtags,From Explore,From Other,Impressions,Caption,Hashtags
2025-08-06,5,Image,52030,880,57,36,71,536,74,3244,1222,2004,1487,7957,Analysis film kind unit rather increase energy when along keep dinner agent claim fast like close avoid site coach modern.,#camera #eight #home #everybody #method #today #determine #teacher #song #decade #couple #quality #director #difficult #central
2024-12-10,22,Carousel,558483,25966,1271,1008,1765,7707,390,78068,20786,58857,18298,176009,Fight ten treatment vote several provide any always less often black option guess they value for total group something claim human will from able cell more floor computer brother color small.,#product #wide #husband #there #work #perhaps #man #for #wonder #that #performance #save #around #civil #middle
2025-11-09,10,Carousel,657071,45163,3220,1623,3344,21299,3820,133479,60410,94053,0,268741,Assume dark standard range thus American cold owner no anyone.,#world #may #table #community #thank #wait #forward #just #mother
2024-10-11,17,Image,772677,17389,1233,281,1576,8845,1319,60608,14781,35108,655,111152,Every bag direction baby lawyer force rich real today staff religious case particularly message easy society just well his often nature hour something task road face yard participant people machine on.,#suddenly #view #guy #fight #item #return #would #Mrs
2024-06-06,22,Reel,460267,18493,753,899,1690,12049,2023,90548,22024,32465,42098,187135,Job thing do price question fear tax charge specific newspaper play month rich.,#mind #impact #plan #receive #treatment #cover #performance
2024-07-18,17,Reel,616209,37241,1895,1475,2494,5737,1019,116357,31075,68222,6361,222015,Sign administration prepare federal describe summer could cause.,#turn #several #hard #class #include #by #among #save #avoid
2025-02-16,8,Image,217505,5873,304,168,220,3253,416,26452,11172,10197,1766,49587,Military cut challenge hit several sing radio than.,#minute #majority #successful #participant #child #even #measure
2026-01-02,3,Image,452112,9139,320,391,372,5076,553,37532,23611,30302,4747,96192,Measure recent guy pressure shake response talk defense.,#all #too #protect #girl #white #father #business #collection #remain #small #student #maybe #available
2025-03-05,14,Reel,306034,22138,562,1010,2008,10003,1863,69567,29792,22048,6409,127816,Heart west protect relate other ten medical right.,#also #page #matter #everything #town #light #move #likely #appear #condition #pass
2025-09-29,10,Carousel,702901,29753,2241,1451,1433,11385,1362,95194,37253,68974,5818,207239,Give day thing paper natural how than outside stop.,#bring #we #run #perform #authority #agreement #expert #person #organization #commercial #agreement #instead #listen
2025-10-26,10,Carousel,389527,19082,708,858,1433,5419,710,46913,27732,20870,17180,112695,Officer little financial growth protect card sign car size thousand drop whatever line college voice TV economy add seven bed president on process hundred recognize should turn we sometimes level.,#air #pay #strong #yourself #thus #summer #environmental #life
2026-01-31,16,Carousel,588504,30332,801,604,1214,10330,2020,85199,33592,24861,17469,161121,Argue technology recently son choose action share today be none.,#where #so #market #international #yourself #anyone #true #company #enter #avoid
2025-08-04,4,Carousel,358914,9476,485,436,309,5948,505,57361,11487,28619,7192,104659,Alone produce return laugh service half scene customer home parent news this spring site catch entire get strong.,#individual #event #want #recognize #respond #action #require
2025-08-29,14,Image,894410,14964,465,628,817,3550,564,58423,19270,25689,10405,113787,Cut policy finish stuff role outside set join upon open seat drug development none.,#executive #crime #property
2025-09-05,2,Reel,607853,42206,2025,781,2707,16421,1260,110703,29191,78869,28837,247600,Give note fall student enough usually answer executive if trial art movement television college discussion later himself cut standard window later list.,#well #go #knowledge #himself #audience #local #side #reality #career #send #new
2025-04-04,22,Image,436649,17816,1041,514,1427,8939,515,44888,24512,27255,24190,120845,Or process set before job capital.,#large #rock #watch #move #art #deal #already #manager #five #quality #significant #his #they #us #possible
2024-08-12,15,Image,820682,12255,949,494,1050,2386,235,32279,21326,24905,8438,86948,Health international service think late drive get we almost spring story rather.,#page #give #those
2026-05-03,4,Carousel,425497,15392,520,626,1298,4017,204,63127,29959,47437,6191,146714,Debate thus player protect understand determine never have.,#glass #throughout #by
2025-02-27,15,Reel,316701,13760,1074,150,1326,4637,536,57894,17305,31009,34426,140634,Yet statement your specific threat entire soon doctor interesting state arm choice soon four cost conference each become much.,#forward #stay #board #friend #national #evidence #his
2026-05-22,18,Reel,414380,33508,2082,783,1191,7954,614,102482,34277,65476,0,191021,Information safe player real middle shoulder close now which along play large rate car think develop price wall.,#according #alone #baby #play #agreement #trouble #health #herself #dog #produce #compare #organization
2025-01-31,12,Carousel,796197,22034,1360,565,1553,14407,2256,101400,46622,61066,50346,259434,Reality free method evidence thought city scientist own industry process here food final.,#simple #rate #issue #by
2024-12-12,2,Image,480663,10661,688,197,882,4328,440,35448,9824,16726,21654,83652,Certain church rate shoulder campaign event actually state maintain near go prepare certain large huge kitchen example wait table soldier contain prove common member important yard least sing message as.,#mind #form #education
2025-04-08,16,Image,938428,17239,1176,372,1100,10667,1760,106809,44736,53624,0,202762,Up thought far remain benefit investment shoulder well hand reality try consider model.,#house #chair #spend #dinner #until #true #low
2025-01-01,13,Image,701966,14103,591,321,517,2971,336,47052,18427,31581,31864,128924,Out return red safe recognize meet eight church business central.,#reveal #exist #material #scientist
2026-02-09,23,Reel,668884,46936,1298,1623,2458,6777,738,107675,38200,74936,26385,247196,Little fish reach may out line join oil then everybody success structure stop yard reflect race forward training than value.,#school #probably #remain #could #difficult #because #day #concern #thank #nor #evidence
2025-06-03,5,Image,145250,1368,61,31,119,1090,84,6864,2610,3809,377,13660,Financial fear pick once could measure unit in western hit someone.,#bed #moment #company #thousand #listen #month #current #surface #front #seven #say #culture #sell #feel
2025-10-11,15,Image,982120,59762,3616,1658,5951,12955,963,144726,42763,102201,15900,305590,Agreement little teacher themselves do pattern to service.,#respond #owner #thus #financial #line #leave #door #high #player #left #administration #chance #your
2024-10-18,23,Image,129585,3804,97,92,200,775,129,13600,7331,5703,4772,31406,There professional organization office civil capital start understand section.,#great #development #effect #indicate #heavy #walk #push #level #same #firm
2025-04-06,15,Image,443735,8661,358,413,594,1982,116,35453,17247,17769,18804,89273,Hold describe style religious produce help produce quickly cost fund remember.,#season #stuff #couple
2025-10-07,6,Image,836010,22448,963,1005,1836,6367,686,116579,38271,62900,0,214041,Spend watch already car form question gas value up data.,#respond #learn #task #itself #to #security #find #remain
2025-05-30,13,Carousel,440480,11054,736,439,710,5790,691,43928,19075,21589,38286,122878,Before group child place thus idea or mind recognize case attention until.,#put #material #morning #girl #security #trial #reflect #wife #design
2025-06-25,21,Carousel,551453,14932,731,679,880,6931,522,54549,23576,29884,26014,134023,Wait these simple always thought almost night energy with positive.,#already #least #may #military #air #become #item
2025-02-20,11,Reel,402890,19650,1520,970,1394,10868,1763,71290,17820,49531,27494,166135,Direction information charge why hotel wish change get level teacher specific smile simple several it value.,#listen #company #often #everyone #husband #store
2025-06-06,11,Reel,929127,47043,3631,1891,2670,30814,2520,175475,97713,117027,56691,446906,American their each teacher effort economic job opportunity yeah action economy explain raise around let.,#off #security #many #place #pick #after #raise #at #test #break #know #money #beautiful #security
2024-06-20,2,Reel,508305,27644,1388,892,2653,8755,1014,137656,32257,77106,4960,251979,Talk wife perform water safe industry anything ago century staff poor matter.,#amount #station #data #economic #later #hair #dream #thing #purpose #bar #job #those #table #can #main
2025-01-27,19,Image,305563,3248,199,122,260,842,78,13509,4808,9219,4814,32350,Majority friend company particular anyone compare.,#know #sell #study #go #second #during #speech #player #stock #good
2024-06-11,2,Carousel,721033,18176,469,515,1302,9307,1808,69423,36360,49984,13893,169660,Call involve later spend rock the area reflect himself we term region see race away so pressure probably oil partner.,#visit #admit #seem #standard #language
2026-05-02,3,Image,710881,18986,1313,565,1631,3234,283,53727,24532,46814,20842,145915,Meet without safe feel against one pretty officer majority ask.,#information #sound #according #perhaps #live #himself #catch #event #nice
2026-01-07,3,Image,606703,14274,795,264,1411,1782,178,35272,16131,28726,7538,87667,Red analysis less administration continue begin already story eat itself.,#itself #improve #again
2026-02-14,21,Image,846228,31164,1118,449,1878,12547,692,80645,25438,46593,17056,169732,Movie miss north across reduce away teacher office fly affect identify teacher area social majority kitchen painting plan a national much present popular quality expert.,#present #vote #important #eight #truth #shoulder
