Date,Posting_Hour,Post_Type,Followers,Likes,Comments,Shares,Saves,Profile Visits,Follows,From Home,From Hashtags,From Explore,From Other,Impressions,Caption,Hashtags
2025-12-17,22,Carousel,830788,39787,953,700,2713,13588,1182,141837,42016,75720,4,259577,Answer computer probably raise gun quickly usually list reveal sound administration edge oil sound.,#police #reason #way #former #project #up #none #special #bill #different #staff #authority #particularly
2024-07-03,18,Carousel,34904,1704,48,57,103,453,29,5914,2673,3720,1220,13527,Into bed teacher where room board claim charge various day newspaper report must thought finally ball inside case offer bed why pass very explain specific style board under range child couple especially.,#big #sure #lawyer
2025-02-13,18,Carousel,13143,950,42,36,81,327,38,2212,718,1382,497,4809,Affect in TV feeling free suggest far sister those two president yet structure per.,#cold #successful #left #candidate #American #else #try #claim #room #Mr
2024-08-02,23,Carousel,127068,3901,173,149,350,1486,190,16105,4314,7515,4323,32257,Stand data both reality three several soldier this race use push so value realize might important own if peace yourself her girl world same.,#car #Mrs #sell #necessary #nor #stock #he
2025-06-19,3,Reel,846635,41896,1287,468,1475,7267,609,121358,36995,73253,42746,274352,Measure force market safe style there culture knowledge popular offer understand data treatment general movie.,#popular #now #station #example #amount #goal #minute #option #modern #especially #training #someone #might #her #begin
2025-11-18,18,Reel,386287,44480,1554,1506,4396,15580,3097,96890,25395,45197,59988,227470,Every ever produce bar heart indicate month hour compare people reveal long security approach decade seem better ahead professor fish evening with minute check story three mission.,#practice #leader #international #hotel #simple #in #question #hour #maintain #production #great #realize
2024-12-16,2,Reel,81321,2563,120,90,118,804,144,13922,3612,8082,3688,29304,Its all often price term arrive others production field certainly serious million above.,#though #out #sea #hear #myself #painting #difficult
2025-06-20,14,Carousel,502857,17137,471,202,794,4301,734,64412,34142,56912,26964,182430,Company now discover tend describe kind rich everybody decide strategy because similar lose scene idea explain scene white bad ahead plant.,#exactly #leave #speech #nature #keep #military #debate #up #bag #cold #message #civil #stuff #letter #indicate
2025-05-14,5,Reel,804822,48663,3742,2317,3247,22222,3297,105689,65618,68567,41442,281316,Image exactly describe message nation can her according station major take entire gas onto alone discussion.,#only #serious #style #to #water #beyond #car #fly #current #process #including #significant #star
2024-06-18,14,Carousel,586681,33593,2339,766,1610,11573,1573,65789,23000,32584,59381,180754,Tonight part figure back word American Congress factor campaign night.,#where #clearly #medical #sing #occur #turn #story #stay #hard #physical #business #simply #anything #begin #community
2025-03-21,7,Reel,587475,45445,1025,1057,2885,5916,448,112930,67514,83485,8994,272923,Arm media president apply enjoy do.,#go #direction #administration
2025-12-18,17,Reel,947243,66438,3760,1457,3217,16595,1607,150997,91012,92461,78580,413050,Level month heavy member else world those professor lead.,#those #commercial #red #draw #left #technology #marriage #election #fish #activity #result #develop #investment #choice
2025-07-30,10,Image,603294,11585,485,240,634,9476,578,55294,16210,27634,25808,124946,Sing citizen bill recent keep student environment others thank trip amount need ok public when whatever now near method such now threat spend.,#pick #heavy #management #too #letter #key #order #discussion #land #edge #husband #style #me #general #lay
2024-06-21,18,Image,963075,43540,1255,751,3978,13201,2228,92274,35614,38869,67103,233860,Ball serious allow end save than simply change course.,#especially #four #soon #owner #who #order #method #better #require #pick #institution #owner #loss #security #alone
2025-04-14,17,Carousel,248073,8373,399,297,504,3136,359,34545,15096,22441,0,69242,Most into wind system item painting fact tonight community people leader mind case century she friend piece at lot.,#stay #decision #start #coach #role #drop #performance #may
2026-01-24,14,Carousel,230374,12482,830,377,1085,4954,928,39195,13165,11466,9536,73362,Maybe yard traditional name your rather stock wish coach research current in artist young room fight culture part dark serve one open trial range instead himself consider thank whatever run lay kind.,#number #usually #such #not #discover #eight #final #national #drug #do
2025-02-20,6,Carousel,746929,24131,1219,1019,1234,19136,3203,126336,37353,87329,20012,271030,Recognize fire charge white air guess forget election several treat together suddenly really yet well skill black protect heavy simple contain.,#ten #their #majority #network #arrive #power #section
2024-10-24,16,Image,984609,31409,1542,443,2775,13463,1810,91646,34605,47799,6559,180609,Section fine base international state shake performance seat serious free cover stuff radio TV building likely take easy since tonight yes husband must just strong door factor sound.,#few #fund #another #PM #kitchen #structure #former #talk #player #phone #contain
2024-07-30,0,Reel,360649,28764,1207,1240,921,10923,720,63598,27174,42984,19756,153512,Practice want best market meet particularly evening question second single during economic hard significant develop news water.,#process #certain #at #he #among #increase #if #we #some #budget #who
2025-01-30,15,Image,630339,9364,445,222,674,7820,1145,48314,14207,21060,20187,103768,Apply fear day but start price when executive range sit moment become prepare sea number just central go success find anyone call bed perform yet stuff model add.,#lose #skin #though #sense #specific #concern #heart #usually #forget #specific #material #Mrs
2026-02-08,13,Reel,774218,54996,3851,2041,5220,20809,1652,134072,55929,61606,127401,379008,Nation weight along treat drop federal law break.,#instead #cup #effort #red #clear #magazine #adult
2024-10-22,20,Carousel,632192,35861,1576,754,2714,12830,2360,101851,45065,85111,46853,278880,Information artist the seek manage quite since increase inside exactly morning new game money.,#machine #key #check #sea
2024-12-29,5,Image,461252,11696,528,283,921,3248,326,23143,7999,19485,13373,64000,Clearly understand office then decade example one executive customer necessary usually yard chair room worker mission professional third.,#especially #edge #argue #simple #spend #suffer
2024-08-24,9,Carousel,457168,13195,494,368,1075,3553,594,61275,33566,43163,18899,156903,Common significant ball short each bill so happen knowledge white power necessary serious purpose one process maybe remember sometimes.,#thought #born #word #record #success #position #always #consider
2024-11-01,17,Reel,514687,18226,794,253,1081,4293,314,111865,45735,41126,9793,208519,About whole edge success purpose impact will product indeed new both standard tough call left rate lay either.,#tonight #other #hit #later
2024-11-12,19,Reel,111359,5850,247,272,478,3792,510,27919,10189,17232,2451,57791,Bag nor hair myself mention bank energy each factor fly thousand seven wall indeed care others minute may answer necessary firm rate deal very weight.,#top #him #conference #probably #and #southern
2024-11-03,8,Image,288322,10241,350,418,695,3410,599,30950,6387,16249,3017,56603,End responsibility front network together could worry machine adult project between.,#cell #thus #foreign #light #voice #information #station #fill #send #structure
2024-09-11,8,Image,75134,2042,124,53,91,505,39,8352,4046,5295,0,17016,Red any success ability partner position reason family tax physical north factor staff situation.,#hard #get #blue #employee #their #bill #ready #bit #too #ball #need #cause #against #hope
2024-12-16,2,Image,162601,6286,460,73,556,860,132,13044,6920,4860,7215,32039,Defense cost current understand about everything finally card increase lay table training activity yet top.,#standard #notice #third #buy #clearly #doctor #door #sister #fill #country #voice #dog
2024-12-26,11,Carousel,695998,26476,1386,949,2145,9345,889,106831,36671,82237,42695,268434,Present project long bar note certain no teach machine chair.,#business #ahead #authority #player #ball #establish #threat #seat #maybe #age #night #travel
2024-06-09,8,Reel,715694,59571,1869,1774,3443,11185,970,137489,56319,78887,73161,345856,Performance forward mother there card plant relationship list various popular fund up play activity able.,#talk #example #if #out #news #culture #success #hundred #describe #rise
2024-09-21,14,Image,509983,9228,462,345,775,1842,240,35027,16997,17206,13993,83223,Suffer computer also education film high explain PM.,#yes #color #least #order #design #nearly #vote
2025-10-17,23,Carousel,146570,6116,488,262,552,3323,426,19604,7058,7349,7964,41975,Blue team argue partner hair computer country him game let believe big sea with issue.,#event #sister #though #upon #few
2025-11-13,7,Carousel,843110,19641,687,764,1347,4894,545,114420,55603,74279,0,228643,Brother face pass sure perform car draw south data.,#sing #hear #anyone #physical #very #small #recently #able
2024-09-11,21,Carousel,847410,46440,1355,2165,3919,13316,1832,135159,55240,94956,9521,294876,Size benefit central condition moment clear about daughter probably policy city cause read.,#reveal #Mrs #into #likely #pay #smile #you #establish
2025-02-02,0,Reel,314742,13786,577,444,827,4631,572,55073,18454,29636,0,100577,Media score television small free expert money both entire less animal head board science staff special subject gas.,#rich #know #form #firm #however #economy #show
